STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_em,Employment indicator,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2016,,82.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2017,,82.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2018,,83.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2019,,83.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2020,,79.8,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2021,,81.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2022,,84.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2023,,84.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2024,,85.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EL,Greece,2025,,85.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2009,,85.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2010,,85.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2011,,85.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2012,,85.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2013,,84.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2014,,84.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2015,,84.8,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2016,,84.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2017,,84.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2018,,84.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2019,,84.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2020,,82.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2021,,83.7,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2022,,84.2,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2023,,84.4,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2024,,84.6,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,ES,Spain,2025,,84.8,,d,definition differs (see metadata),,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2009,,81.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2010,,81.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2011,,81.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2012,,81.5,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2013,,81.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2014,,81.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2015,,82.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2016,,82.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2017,,83.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2018,,83.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2019,,83.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2020,,82.8,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2021,,84.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,M,Males,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EU27_2020,European Union - 27 countries (from 2020),2022,,84.7,,,,,
